,var,labels
0,0.00018979982,0
1,0.00026078522,0
2,0.000106770545,0
3,0.00017253682,0
4,8.5137784e-05,0
5,0.0003626719,0
6,0.00018456951,0
7,0.0004172176,0
8,0.00020300597,0
9,0.0013782904,0
10,0.00017793849,0
11,9.84855e-05,0
12,0.00055527687,0
13,0.00019656122,0
14,9.971857e-05,0
15,0.00058339536,0
16,0.00018639863,0
17,0.00021075457,0
18,0.00018327683,0
19,0.00066052005,0
20,0.00025944412,0
21,0.0005293526,0
22,0.0003247559,0
23,0.000109769404,0
24,6.688759e-05,0
25,9.8954886e-05,0
26,0.0001741983,0
27,0.00023143366,0
28,0.0009822883,0
29,0.00013358518,0
30,0.00031027198,0
31,0.00035038218,0
32,6.219745e-05,0
33,0.0009122379,0
34,0.00010717288,0
35,0.00011382997,0
36,0.00027572736,0
37,6.198138e-05,0
38,0.0005450845,0
39,0.0001536049,0
40,0.00042156503,0
41,0.00014252216,0
42,0.001048293,0
43,0.0006641261,0
44,0.00026993454,0
45,0.0002600029,0
46,0.00036606938,0
47,0.00014869869,0
48,0.00067388266,0
49,0.00024282187,0
50,0.00017854571,0
51,0.00011936575,0
52,0.00018456578,0
53,0.0003169626,0
54,0.0002917163,0
55,0.00022508577,0
56,0.000284601,0
57,0.00025986508,0
58,0.00017062575,0
59,0.00039809942,0
60,0.00063036755,0
61,0.00023636594,0
62,0.0004874803,0
63,0.00028444827,0
64,0.00040110946,0
65,0.00010452792,0
66,5.689636e-05,0
67,0.00017420575,0
68,0.0002834648,0
69,0.0006241463,0
70,0.00027405843,0
71,0.00027347356,0
72,9.24021e-05,0
73,9.454414e-05,0
74,0.0001703985,0
75,0.00015903637,0
76,0.0006175302,0
77,0.00039762259,0
78,0.00026956946,0
79,0.00014879927,0
80,0.00023537502,0
81,0.00010754913,0
82,0.00013461709,0
83,0.00024188682,0
84,0.0006132126,0
85,0.00044265017,0
86,0.00021585077,0
87,0.0004417114,0
88,0.00013735145,0
89,0.00014042109,0
90,0.00031400472,0
91,0.0001869537,0
92,0.0010661706,0
93,0.00015954673,0
94,0.00036606938,0
95,0.0005473234,0
96,0.00023857132,0
97,0.0014530048,0
98,0.00013076887,0
99,0.0001626946,0
100,0.00021885335,0
101,0.00023589283,0
102,9.340048e-05,0
103,0.00023206696,0
104,9.801239e-05,0
105,0.00016049668,0
106,0.00014309958,0
107,0.0001239255,0
108,0.00023955479,0
109,0.00047501922,0
110,0.00022001565,0
111,0.00014046952,0
112,0.0003217347,0
113,0.00026043132,0
114,0.00059050694,0
115,0.00060718507,0
116,0.00028020516,0
117,0.00012147054,0
118,0.00013102591,0
119,6.156415e-05,0
120,0.00028112903,0
121,0.0003416501,0
